concentration,MCF10A-GM_(Broad)_72_R1,MCF10A-GM_(HMS)_72_R1,MCF10A-H2B_(HMS)_72_R1,MCF10A-HMS_(HMS)_72_R1,MCF10A-OHSU_(HMS)_72_R1,MCF10A-GM_(HMS)_72_R2,MCF10A-H2B_(HMS)_72_R2,MCF10A-HMS_(HMS)_72_R2,MCF10A-OHSU_(HMS)_72_R2,MCF10A-GM_(HMS)_72_R3,MCF10A-H2B_(HMS)_72_R3,MCF10A-HMS_(HMS)_72_R3,MCF10A-OHSU_(HMS)_72_R3,MCF10A-GM_(DToxS)_72_R1,MCF10A-GM_(DToxS)_72_R2,MCF10A-GM_(Neuro)_72_R1,MCF10A-GM_(Neuro)_72_R2,MCF10A-GM_(Neuro)_72_R3,MCF10A-GM_(MEP)_72_R1,MCF10A-GM_(MEP)_72_R2,Median
11.220184543,0.423685828831,0.409493380435,0.159809735198,0.123071987211,0.251820980406,0.361686696281,0.228786859755,0.180588910428,0.329806655951,0.388688189111,0.41542547098,0.122592607499,0.374068835702,0.364482468851,0.233518799289,1.0,1.0,1.0,0.77148026391,0.79608463741,0.79608463741
12.5892541179,0.412863149034,0.403665817726,0.156486176982,0.121245307521,0.245802490639,0.361150483856,0.228597280531,0.18036999704,0.327490593399,0.386239839489,0.415113752388,0.119202680436,0.37267925554,0.36425651613,0.230099767333,1.0,1.0,1.0,0.771480164265,0.795868097685,0.795868097685
14.1253754462,0.402538859525,0.398369850645,0.153496606142,0.119584341628,0.240314232998,0.360700644713,0.228443014848,0.180185299468,0.32546225023,0.384098245747,0.414857590572,0.116031863453,0.371484461495,0.364061587739,0.226850975651,1.0,1.0,1.0,0.771480102244,0.795678257906,0.795678257906
15.8489319246,0.392712556872,0.393565965228,0.150809553067,0.118074611219,0.235316771442,0.360323360039,0.228317495171,0.180029481844,0.323687343299,0.38222677745,0.414647120309,0.113067501301,0.370457750337,0.363893439216,0.223765391354,1.0,1.0,1.0,0.771480063639,0.795511867054,0.795511867054
17.7827941004,0.383380601436,0.389215814229,0.148396095402,0.116702804276,0.230772242017,0.360006993804,0.228215371849,0.179898036948,0.322135323242,0.380592738798,0.414474216249,0.110297468094,0.369575919958,0.363748402859,0.220836117221,1.0,1.0,1.0,0.771480039611,0.795366060338,0.795366060338
19.9526231497,0.37453646673,0.385282580224,0.146229737993,0.11545669896,0.22664457179,0.359741756373,0.22813228847,0.179787158522,0.320779054087,0.379167055702,0.414332189945,0.107710173695,0.368818853173,0.363623310359,0.218056407538,1.0,1.0,1.0,0.771480024655,0.795238315573,0.795238315573
22.3872113857,0.366171095745,0.381731235692,0.144286278644,0.114325089056,0.222899624893,0.359519417422,0.228064698239,0.179693632969,0.319594497811,0.37792395823,0.414215538369,0.105294564927,0.36816913916,0.363515425557,0.215419681328,1.0,1.0,1.0,0.771480015346,0.795126413942,0.795126413942
25.1188643151,0.358273255383,0.378528715671,0.142543665642,0.113297711743,0.219505287638,0.359333061719,0.228009714042,0.179614747582,0.318560411025,0.376840668735,0.414119735586,0.103040122375,0.367611732672,0.363422386057,0.212919533169,1.0,1.0,1.0,0.771480009552,0.795028404841,0.795028404841
28.1838293126,0.350829881544,0.375644017862,0.140981851707,0.112365178205,0.216431503685,0.359176881909,0.227964986092,0.179548212829,0.317658058499,0.375897102798,0.414041060458,0.100936853509,0.367133649794,0.363342152586,0.210549741835,1.0,1.0,1.0,0.771480005945,0.794942574481,0.794942574481
31.6227766017,0.343826408847,0.373048243842,0.139582648021,0.111518907474,0.213650269133,0.359046003069,0.227928602162,0.179492096601,0.316870946317,0.375075587523,0.413976454338,0.0989752827392,0.36672369816,0.363272965106,0.208304276931,1.0,1.0,1.0,0.771480003701,0.79486741792,0.79486741792
35.4813389234,0.337247080381,0.37071459361,0.138329581042,0.110751063741,0.211135596188,0.358936334437,0.22789900625,0.179444768593,0.316184576053,0.374360599882,0.413923403671,0.0971464389965,0.366372239042,0.363213304811,0.20617730376,1.0,1.0,1.0,0.771480002303,0.794801614216,0.794801614216
39.8107170553,0.331075234162,0.368618324113,0.13720775412,0.110054497269,0.208863452909,0.358844444283,0.227874932324,0.179404853293,0.315586220332,0.373738526326,0.413879843212,0.0954418413246,0.366070978529,0.363161861233,0.204163186561,1.0,1.0,1.0,0.771480001434,0.794744004392,0.794744004392
44.6683592151,0.325293564165,0.366736680861,0.136203715296,0.109422688951,0.206811685334,0.358767454451,0.22785535035,0.179371190252,0.315064719395,0.373197443926,0.413844076318,0.0938534829355,0.365812784914,0.363117503791,0.202256490341,1.0,1.0,1.0,0.771480000892,0.794693571932,0.794693571932
50.1187233627,0.319884354819,0.365048810235,0.135305332236,0.1088496985,0.204959927317,0.358702951556,0.227839422342,0.179342800528,0.314610297841,0.372726922548,0.413814709325,0.0923738141124,0.365591529535,0.363079257191,0.200451981424,1.0,1.0,1.0,0.771480000555,0.79464942554,0.79464942554
56.234132519,0.314829688707,0.363535658782,0.134501674826,0.10833011619,0.203289502376,0.358648912285,0.227826466589,0.179318858338,0.314214400352,0.372317847131,0.413790597555,0.090995724295,0.365401948414,0.363046280172,0.198744626908,1.0,1.0,1.0,0.771480000346,0.794610783921,0.794610783921
63.095734448,0.310111627907,0.362179864546,0.133782905685,0.107859018052,0.201783321099,0.358603640592,0.227815928523,0.179298667133,0.313869545081,0.37196225882,0.413770800908,0.0897125236349,0.365239522247,0.363017847134,0.197129593141,1.0,1.0,1.0,0.771480000215,0.794576962368,0.794576962368
70.7945784384,0.30571236999,0.360965644458,0.133140178654,0.107431924378,0.200425776863,0.358565714939,0.227807357026,0.179281639396,0.313569193257,0.371653213555,0.413754547354,0.0885179242659,0.365100372529,0.362993332277,0.195602243375,1.0,1.0,1.0,0.771480000134,0.794547360943,0.794547360943
79.4328234724,0.301614380053,0.359878680911,0.132565545097,0.107044761385,0.199202642061,0.358533943985,0.227800385138,0.179267279592,0.313307633577,0.371384656646,0.413741202916,0.0874060214961,0.36498117176,0.362972195903,0.194158134695,1.0,1.0,1.0,0.771480000083,0.794521454072,0.794521454072
89.1250938134,0.297800500481,0.358906009887,0.132051867787,0.106693825868,0.198100966466,0.358507329395,0.227794714362,0.179255169776,0.313079879968,0.371151311866,0.413730247011,0.0863712750941,0.364879065961,0.36295397259,0.192793014349,1.0,1.0,1.0,0.771480000052,0.794498781403,0.794498781403
100.0,0.294254040302,0.358035912388,0.131592742029,0.106375752667,0.19710897897,0.35848503463,0.227790101895,0.179244957457,0.312881581372,0.370948583623,0.413721252179,0.0854084908128,0.364791607861,0.362938260989,0.191502815575,1.0,1.0,1.0,0.771480000032,0.794478939767,0.794478939767
112.20184543,0.290958846098,0.357257810404,0.131182423637,0.106087484782,0.196215993549,0.358466358769,0.227786350239,0.179236345352,0.3127089423,0.370772470867,0.41371386744,0.0845128022654,0.36471669937,0.36292471501,0.190283653006,1.0,1.0,1.0,0.77148000002,0.794461576114,0.794461576114
125.892541179,0.287899356416,0.356562168266,0.130815763344,0.105826245949,0.195412320054,0.358450714551,0.22778329875,0.179229082742,0.312558652968,0.370619491466,0.413707804613,0.0836796532487,0.364652542065,0.362913036226,0.189131817748,1.0,1.0,1.0,0.771480000013,0.794446381317,0.794446381317
141.253754462,0.285060641655,0.355940399888,0.130488147204,0.105589515512,0.194689180163,0.358437609964,0.227780816761,0.179222958184,0.312427827965,0.370486615874,0.41370282709,0.0829047805845,0.364597594616,0.362902967317,0.188043772195,1.0,1.0,1.0,0.771480000008,0.794433084732,0.794433084732
158.489319246,0.282428431255,0.355384782161,0.130195442551,0.10537500543,0.194038628684,0.358426632813,0.227778797988,0.179217793357,0.31231395246,0.370371209047,0.413698740603,0.0821841975364,0.364550536205,0.362894286408,0.187016144643,1.0,1.0,1.0,0.771480000005,0.794421449427,0.794421449427
177.827941004,0.279989129953,0.354888374582,0.129933949084,0.10518063925,0.193453480238,0.35841743778,0.227777155983,0.179213437879,0.312214835077,0.370270979622,0.413695385657,0.0815141778423,0.3645102351,0.362886802194,0.186045723764,1.0,1.0,1.0,0.771480000003,0.794411267995,0.794411267995
199.526231497,0.277729824729,0.354444945028,0.12970035466,0.105004532904,0.192927241255,0.358409735581,0.22777582043,0.179209764929,0.312128566648,0.370183935511,0.413692631301,0.0808912403896,0.364475721673,0.362880349728,0.185129452996,1.0,1.0,1.0,0.771480000002,0.794402358888,0.794402358888
223.872113857,0.275638283921,0.354048901511,0.129491695398,0.10484497718,0.192454047133,0.358403283879,0.227774734135,0.179206667555,0.312053484142,0.370108345129,0.413690370024,0.080312134553,0.36444616525,0.362874786793,0.184264424877,1.0,1.0,1.0,0.771480000001,0.7943945632,0.7943945632
251.188643151,0.273702949857,0.35369522967,0.129305319714,0.104700421742,0.192028604373,0.358397879668,0.22777385058,0.179204055564,0.311988139135,0.370042703565,0.413688513559,0.0797738262004,0.364420854246,0.362869990774,0.183447875376,1.0,1.0,1.0,0.771480000001,0.794387741849,0.794387741849
281.838293126,0.271912926192,0.353379435684,0.129138855937,0.104569460562,0.191646137424,0.358393352892,0.227773131926,0.179201852895,0.31193127027,0.369985703091,0.413686989438,0.0792734843705,0.364399179128,0.362865855949,0.182677178249,1.0,1.0,1.0,0.77148,0.794381773113,0.794381773113
316.227766017,0.270257961022,0.3530974943,0.128990183176,0.104450818648,0.191302340006,0.358389561098,0.227772547398,0.179199995406,0.311881779218,0.369936207458,0.413685738167,0.078808468615,0.364380617804,0.362862291173,0.181949839439,1.0,1.0,1.0,0.77148,0.794376550462,0.794376550462
354.813389234,0.268728426693,0.352845801619,0.12885740514,0.104343339974,0.190993330603,0.35838638496,0.227772071964,0.179198429004,0.31183870969,0.369893229515,0.413684710901,0.0783763169968,0.364364723098,0.362859217859,0.181263491566,1.0,1.0,1.0,0.77148,0.794371980668,0.794371980668
398.107170553,0.267315297113,0.352621132298,0.128738826613,0.104245976485,0.190715611872,0.35838372452,0.227771685262,0.179197108074,0.311801229141,0.369855911721,0.413683867538,0.0779747347284,0.364351112015,0.362856568257,0.1806158885,1.0,1.0,1.0,0.77148,0.794367982143,0.794367982143
446.683592151,0.266010123256,0.352420600834,0.128632932347,0.104157778108,0.190466033674,0.358381496051,0.227771370732,0.179195994149,0.311768612805,0.369823509184,0.413683175156,0.0776015834352,0.364339456542,0.362854283952,0.180004900054,1.0,1.0,1.0,0.77148,0.794364483492,0.794364483492
501.187233627,0.264805007451,0.352241626588,0.128538368125,0.104077883663,0.190241759452,0.358379629416,0.227771114905,0.179195054789,0.31174022978,0.369795374908,0.413682606727,0.0772548710222,0.364329475756,0.362852314583,0.179428506807,1.0,1.0,1.0,0.77148,0.794361422237,0.794361422237
562.34132519,0.263692576943,0.352081902239,0.128453923782,0.10400551261,0.190040235705,0.358378065866,0.227770906824,0.179194262638,0.311715530906,0.369770946962,0.41368214006,0.0769327421232,0.364320929078,0.362850616732,0.178884795054,1.0,1.0,1.0,0.77148,0.794358743707,0.794358743707
630.95734448,0.262665957143,0.351939365364,0.128378517987,0.103939957545,0.189859164298,0.358376756191,0.227770737578,0.179193594627,0.311694038189,0.369749737316,0.413681756937,0.0766334691105,0.364313610475,0.362849152966,0.178371951912,1.0,1.0,1.0,0.77148,0.79435640006,0.79435640006
707.945784384,0.261718744908,0.351812172867,0.128311184619,0.103880577394,0.189696477371,0.358375659169,0.227770599919,0.179193031301,0.311675335602,0.369731322147,0.413681442402,0.0763554436401,0.364307343507,0.362847891013,0.177888260577,1.0,1.0,1.0,0.77148,0.794354349434,0.794354349434
794.328234724,0.260844982124,0.351698677989,0.128251060553,0.10382679122,0.189550314625,0.358374740272,0.227770487953,0.179192556256,0.311659061062,0.3697153334,0.413681184177,0.0760971687095,0.364301977077,0.362846803047,0.177432095733,1.0,1.0,1.0,0.77148,0.794352555198,0.794352555198
891.250938134,0.260039129813,0.351597409664,0.128197374739,0.103778072618,0.189419002786,0.358373970578,0.227770396884,0.179192155657,0.311644899441,0.369701451466,0.41368097218,0.0758572512032,0.364297381794,0.362845865082,0.177001919132,1.0,1.0,1.0,0.77148,0.794350985299,0.794350985299
1000.0,0.259296042938,0.35150705398,0.128149438422,0.103733944611,0.189301037034,0.358373325862,0.227770322811,0.179191817836,0.311632576492,0.369689398806,0.413680798136,0.075634394902,0.364293446855,0.362845056438,0.176596275324,1.0,1.0,1.0,0.77148,0.79434961169,0.79434961169
1122.0184543,0.258610946032,0.351426437565,0.128106636392,0.103693975033,0.189195064234,0.35837278583,0.227770262563,0.179191532957,0.311621853544,0.369678934429,0.41368065525,0.0754273939324,0.364290077373,0.362844359284,0.176213787559,1.0,1.0,1.0,0.77148,0.794348409832,0.794348409832
1258.92541179,0.257979409762,0.351354512689,0.128068419161,0.103657772332,0.189099867804,0.358372333484,0.227770213559,0.179191292722,0.311612522895,0.369669849075,0.413680537944,0.0752351266326,0.364287192097,0.362843758249,0.175853153847,1.0,1.0,1.0,0.77148,0.79434735825,0.79434735825
1412.53754462,0.257397328478,0.351290343914,0.128034295961,0.103624981767,0.189014354055,0.358371954588,0.227770173701,0.179191090135,0.311604403796,0.369661961045,0.413680441639,0.0750565498119,0.364284721449,0.362843240081,0.175513143183,1.0,1.0,1.0,0.77148,0.794346438156,0.794346438156
1584.89319246,0.256860898806,0.35123309615,0.128003828489,0.103595281956,0.188937539879,0.358371637214,0.227770141282,0.179190919296,0.311597338954,0.369655112573,0.413680362574,0.0748906933823,0.364282605846,0.362842793355,0.17519259192,1.0,1.0,1.0,0.77148,0.794345633109,0.794345633109
1778.27941004,0.256366599305,0.351182023953,0.127976625311,0.103568381751,0.188868541649,0.358371371373,0.227770114914,0.17919077523,0.311591191494,0.369649166674,0.413680297665,0.0747366553409,0.364280794269,0.362842408222,0.174890400316,1.0,1.0,1.0,0.77148,0.794344928726,0.794344928726
1995.26231497,0.255911171183,0.351136461959,0.127952336861,0.103544017395,0.188806565216,0.358371148698,0.227770093467,0.17919065374,0.311585842304,0.369644004411,0.413680244375,0.074593597081,0.364279243029,0.362842076188,0.174605529213,1.0,1.0,1.0,0.77148,0.794344312419,0.794344312419
2238.72113857,0.255491600091,0.351095816323,0.127930650974,0.103521949956,0.188750896902,0.358370962179,0.227770076023,0.17919055129,0.311581187736,0.369639522514,0.413680200626,0.0744607390149,0.364277914714,0.362841789933,0.174336996882,1.0,1.0,1.0,0.77148,0.794343773176,0.794343773176
2511.88643151,0.255105098955,0.351059557066,0.127911288889,0.103501962993,0.188700895391,0.358370805946,0.227770061834,0.179190464896,0.311577137598,0.369635631323,0.413680164709,0.074337356487,0.364276777289,0.362841543146,0.174083876003,1.0,1.0,1.0,0.77148,0.794343301362,0.794343301362
2818.38293126,0.254749091832,0.351027211235,0.12789400168,0.103483860443,0.18865598442,0.358370675081,0.227770050294,0.17919039204,0.311573613406,0.369632252989,0.413680135222,0.0742227759614,0.364275803322,0.362841330385,0.173845290787,1.0,1.0,1.0,0.77148,0.794342888544,0.794342888544
3162.27766017,0.254421198763,0.350998356788,0.12787856707,0.103467464705,0.188615646215,0.358370565465,0.227770040907,0.179190330602,0.311570546865,0.369629319922,0.413680111014,0.0741163714657,0.364274969323,0.362841146958,0.173620414239,1.0,1.0,1.0,0.77148,0.794342527346,0.794342527346
3548.13389234,0.254119221574,0.350972617128,0.127864786578,0.103452614906,0.18857941557,0.358370473648,0.227770033272,0.179190278792,0.311567878548,0.369626773439,0.41368009114,0.0740175612754,0.364274255178,0.36284098882,0.17340846555,1.0,1.0,1.0,0.77148,0.794342211314,0.794342211314
3981.07170553,0.2538411306,0.350949656229,0.127852482977,0.103439165323,0.188546874535,0.35837039674,0.227770027063,0.179190235102,0.311565556744,0.369624562591,0.413680074823,0.073925804823,0.364273643662,0.362840852487,0.173208707611,1.0,1.0,1.0,0.77148,0.7943419348,0.7943419348
4466.83592151,0.253585052284,0.350929174272,0.127841498022,0.103426983964,0.188517647624,0.35837033232,0.227770022012,0.179190198258,0.311563536456,0.369622643141,0.413680061428,0.0738405998188,0.364273120028,0.36284073495,0.173020444657,1.0,1.0,1.0,0.77148,0.794341692862,0.794341692862
5011.87233627,0.253349257605,0.350910903753,0.127831690412,0.103415951273,0.188491397515,0.35837027836,0.227770017904,0.179190167188,0.31156177853,0.369620976683,0.413680050431,0.0737614795675,0.364272671645,0.362840633618,0.172843020025,1.0,1.0,1.0,0.77148,0.794341481177,0.794341481177
5623.4132519,0.2531321513,0.350894606008,0.127822933986,0.103405958957,0.18846782118,0.358370233161,0.227770014562,0.179190140988,0.311560248895,0.369619529873,0.413680041403,0.0736880104701,0.3642722877,0.362840546258,0.172675814024,1.0,1.0,1.0,0.77148,0.794341295962,0.794341295962
6309.5734448,0.252932261829,0.350880068109,0.127815116094,0.10339690893,0.188446646409,0.358370195302,0.227770011844,0.179190118893,0.311558917906,0.369618273761,0.41368003399,0.0736197896973,0.364271958932,0.362840470942,0.172518241914,1.0,1.0,1.0,0.77148,0.794341133908,0.794341133908
7079.45784384,0.25274823205,0.350867100093,0.127808136157,0.103388712349,0.188427628676,0.35837016359,0.227770009634,0.179190100261,0.311557759766,0.369617183213,0.413680027905,0.0735564430237,0.364271677411,0.362840406011,0.17236975199,1.0,1.0,1.0,0.77148,0.794340992117,0.794340992117
7943.28234724,0.252578810547,0.350855532488,0.12780190437,0.103381288745,0.188410548335,0.358370137027,0.227770007836,0.179190084548,0.311556752028,0.369616236406,0.41368002291,0.0734976228119,0.364271436348,0.362840350032,0.172229823763,1.0,1.0,1.0,0.77148,0.794340868057,0.794340868057
8912.50938134,0.25242284359,0.350845214106,0.127796340551,0.103374565233,0.188395208086,0.358370114777,0.227770006373,0.179190071299,0.311555875162,0.369615414395,0.413680018808,0.0734430061369,0.364271229928,0.362840301771,0.172097966236,1.0,1.0,1.0,0.77148,0.79434075951,0.79434075951
10000.0,0.252279267667,0.350836010073,0.12779137311,0.1033684758,0.188381430711,0.358370096141,0.227770005184,0.179190060125,0.31155511217,0.369614700731,0.413680015441,0.0733922930406,0.364271053173,0.362840260164,0.171973716271,1.0,1.0,1.0,0.77148,0.794340664536,0.794340664536
11220.184543,0.252147102572,0.35082780007,0.127786938127,0.103362960655,0.188369057028,0.35837008053,0.227770004216,0.179190050703,0.311554448266,0.369614081134,0.413680012677,0.0733452049082,0.36427090182,0.362840224294,0.171856637043,1.0,1.0,1.0,0.77148,0.794340581439,0.794340581439
12589.2541179,0.252025444991,0.350820476763,0.127782978534,0.103357965642,0.18835794406,0.358370067454,0.227770003429,0.179190042757,0.31155387058,0.369613543205,0.413680010407,0.0733014829579,0.364270772218,0.36284019337,0.171746316573,1.0,1.0,1.0,0.77148,0.794340508732,0.794340508732
14125.3754462,0.251913462574,0.350813944405,0.127779443376,0.103353441714,0.188347963387,0.358370056501,0.227770002789,0.179190036056,0.311553367917,0.369613076179,0.413680008544,0.0732608868366,0.364270661242,0.362840166709,0.171642366343,1.0,1.0,1.0,0.77148,0.794340445117,0.794340445117
15848.9319246,0.251810388443,0.350808117583,0.12777628716,0.103349344447,0.188338999663,0.358370047327,0.227770002269,0.179190030406,0.311552930533,0.369612670711,0.413680007015,0.0732231933137,0.364270566214,0.362840143724,0.171544419981,1.0,1.0,1.0,0.77148,0.794340389457,0.794340389457
17782.7941004,0.251715516109,0.350802920106,0.12777346927,0.103345633603,0.188330949289,0.358370039642,0.227770001845,0.179190025641,0.311552549951,0.369612318687,0.413680005759,0.0731881950665,0.364270484842,0.362840123908,0.171452132024,1.0,1.0,1.0,0.77148,0.794340340757,0.794340340757
19952.6231497,0.251628194781,0.350798284007,0.12777095344,0.103342272742,0.188323719215,0.358370033205,0.227770001501,0.179190021622,0.311552218795,0.369612013063,0.413680004728,0.0731556995517,0.364270415165,0.362840106824,0.171365176739,1.0,1.0,1.0,0.77148,0.794340298146,0.794340298146
22387.2113857,0.251547825026,0.350794148659,0.127768707293,0.103339228858,0.188317225868,0.358370027814,0.227770001221,0.179190018234,0.311551930644,0.369611747722,0.413680003881,0.0731255279556,0.364270355501,0.362840092095,0.171283247013,1.0,1.0,1.0,0.77148,0.794340260864,0.794340260864
25118.8643151,0.251473854757,0.35079045998,0.127766701922,0.103336472056,0.188311394188,0.358370023297,0.227770000993,0.179190015376,0.311551679916,0.369611517357,0.413680003187,0.0730975142186,0.364270304411,0.362840079398,0.171206053307,1.0,1.0,1.0,0.77148,0.794340228244,0.794340228244
28183.8293126,0.25140577553,0.35078716973,0.127764911517,0.103333975263,0.18830615676,0.358370019514,0.227770000808,0.179190012967,0.311551461748,0.369611317355,0.413680002616,0.0730715041282,0.364270260664,0.362840068451,0.17113332266,1.0,1.0,1.0,0.77148,0.794340199703,0.794340199703
31622.7766017,0.251343119126,0.350784234875,0.127763313037,0.103331713957,0.188301453035,0.358370016346,0.227770000657,0.179190010935,0.311551271914,0.369611143715,0.413680002148,0.073047354477,0.364270223203,0.362840059013,0.171064797751,1.0,1.0,1.0,0.77148,0.794340174731,0.794340174731
35481.3389234,0.251285454396,0.350781617031,0.127761885907,0.103329665929,0.188297228633,0.358370013692,0.227770000534,0.179190009221,0.311551106733,0.369610992963,0.413680001763,0.0730249322791,0.364270191126,0.362840050877,0.171000236017,1.0,1.0,1.0,0.77148,0.794340152881,0.794340152881
39810.7170553,0.251232384346,0.350779281956,0.127760611761,0.103327811064,0.188293434715,0.358370011468,0.227770000435,0.179190007776,0.311550963004,0.369610862081,0.413680001448,0.0730041140424,0.364270163659,0.362840043862,0.170939408809,1.0,1.0,1.0,0.77148,0.794340133764,0.794340133764
44668.3592151,0.251183543452,0.350777199111,0.1277594742,0.103326131145,0.188290027415,0.358370009606,0.227770000353,0.179190006557,0.31155083794,0.369610748451,0.413680001188,0.072984785093,0.364270140139,0.362840037814,0.170882100609,1.0,1.0,1.0,0.77148,0.794340117037,0.794340117037
50118.7233627,0.25113859518,0.35077534125,0.127758458582,0.10332460967,0.188286967338,0.358370008046,0.227770000288,0.17919000553,0.311550729118,0.369610649798,0.413680000976,0.0729668389464,0.36427012,0.362840032601,0.17082810828,1.0,1.0,1.0,0.77148,0.794340102402,0.794340102402
56234.132519,0.251097229701,0.350773684072,0.127757551835,0.103323231698,0.188284219103,0.35837000674,0.227770000234,0.179190004663,0.311550634429,0.369610564148,0.413680000801,0.072950176724,0.364270102754,0.362840028106,0.170777240359,1.0,1.0,1.0,0.77148,0.794340089597,0.794340089597
63095.734448,0.251059161784,0.350772205901,0.12775674229,0.103321983693,0.188281750932,0.358370005646,0.22777000019,0.179190003932,0.311550552037,0.369610489788,0.413680000658,0.0729347066113,0.364270087987,0.362840024231,0.170729316396,1.0,1.0,1.0,0.77148,0.794340078393,0.794340078393
70794.5784384,0.25102412885,0.350770887401,0.127756019526,0.103320853398,0.188279534287,0.358370004729,0.227770000155,0.179190003316,0.311550480345,0.369610425229,0.41368000054,0.0729203433535,0.364270075343,0.36284002089,0.170684166321,1.0,1.0,1.0,0.77148,0.794340068591,0.794340068591
79432.8234724,0.250991889185,0.350769711325,0.12775537424,0.103319829711,0.188277543536,0.358370003961,0.227770000126,0.179190002796,0.311550417963,0.36961036918,0.413680000443,0.0729070077882,0.364270064515,0.36284001801,0.170641629857,1.0,1.0,1.0,0.77148,0.794340060014,0.794340060014
89125.0938134,0.250962220287,0.35076866229,0.127754798129,0.103318902576,0.188275755659,0.358370003318,0.227770000102,0.179190002358,0.311550363683,0.369610320519,0.413680000364,0.0728946264104,0.364270055243,0.362840015527,0.170601555953,1.0,1.0,1.0,0.77148,0.794340052509,0.794340052509
