concentration,MCF10A-GM_(Broad)_72_R1,MCF10A-GM_(HMS)_72_R1,MCF10A-H2B_(HMS)_72_R1,MCF10A-HMS_(HMS)_72_R1,MCF10A-OHSU_(HMS)_72_R1,MCF10A-GM_(HMS)_72_R2,MCF10A-H2B_(HMS)_72_R2,MCF10A-HMS_(HMS)_72_R2,MCF10A-OHSU_(HMS)_72_R2,MCF10A-GM_(HMS)_72_R3,MCF10A-H2B_(HMS)_72_R3,MCF10A-HMS_(HMS)_72_R3,MCF10A-OHSU_(HMS)_72_R3,MCF10A-GM_(DToxS)_72_R1,MCF10A-GM_(DToxS)_72_R2,MCF10A-GM_(Neuro)_72_R2,MCF10A-GM_(Neuro)_72_R3,MCF10A-GM_(MEP)_72_R1,MCF10A-GM_(MEP)_72_R2,Median
0.251188643151,0.215825368876,0.160722113855,0.198303624291,0.0859104267874,0.244768155149,0.0138033781256,0.219525830826,0.126066165553,0.221007486132,0.0890640578517,0.178569751086,0.109528122134,0.0656700317567,0.166060978792,0.265353789681,0.299338561611,0.308211452693,0.267327672943,0.308196173469,0.308196173469
0.281838293126,0.215559270281,0.160314964129,0.198129523903,0.0857790538705,0.24459923525,0.0131912814864,0.21935206354,0.12582861619,0.220828991563,0.088591556905,0.17833656531,0.109277417382,0.0653390444307,0.16604562999,0.265283781727,0.290713977104,0.308211173529,0.26466213401,0.304938587169,0.304938587169
0.316227766017,0.215320487169,0.159965791383,0.197987864385,0.085668009639,0.244462417768,0.0126611571922,0.219211605103,0.12562468521,0.220684821576,0.0881876974149,0.178140329151,0.109061421673,0.0650549078227,0.166032228303,0.265220021337,0.282041891215,0.308210948013,0.262206182697,0.301898777665,0.301898777665
0.354813389234,0.215106229757,0.159666378374,0.197872609356,0.0855741522801,0.244351610325,0.0122020989088,0.219098079424,0.125449627417,0.220568384822,0.0878425560186,0.177975201428,0.108875343205,0.06481101306,0.166020526776,0.26516195192,0.273323470913,0.308210765833,0.259944630912,0.299064016036,0.299064016036
0.398107170553,0.214913990412,0.159409662286,0.197778842781,0.0854948244488,0.244261873812,0.0118046334262,0.219006327903,0.125299364089,0.220474352455,0.0875476308697,0.177836260357,0.108715048222,0.0646016775258,0.166010309763,0.265109066307,0.264559912296,0.308210618663,0.257863185619,0.296422061374,0.296422061374
0.446683592151,0.214741515658,0.159189575264,0.197702562003,0.0854277788778,0.24418920509,0.0114605368661,0.21893217801,0.125170390244,0.220398417445,0.0872956415553,0.177719360014,0.108576971548,0.0644220166286,0.16600138896,0.265060902395,0.255752440073,0.308210499775,0.255948430126,0.293961180536,0.293961180536
0.501187233627,0.214586780856,0.159000906255,0.197640508687,0.08537111532,0.24413036029,0.0111626733103,0.218872255489,0.125059694575,0.220337099368,0.0870803562069,0.177621008856,0.108458039052,0.0642678329025,0.165993599944,0.265017039161,0.246902307009,0.308210403733,0.254187799174,0.291670160386,0.291670160386
0.56234132519,0.214447967319,0.158839181494,0.197590030831,0.0853232271233,0.244082711236,0.0109048534142,0.218823832085,0.124964690391,0.220287586253,0.0868964423787,0.177538267028,0.108355600515,0.0641355202098,0.16598679914,0.264977093036,0.238010793333,0.308210326148,0.252569549299,0.289538313589,0.289538313589
0.63095734448,0.214323441642,0.158700561273,0.197548970215,0.0852827559833,0.244044128873,0.0106817107494,0.218784702162,0.12488315609,0.2202476065,0.0867393386172,0.177468659605,0.108267371539,0.0640219810703,0.165980861186,0.26494071458,0.229079206115,0.308210263472,0.251082725697,0.287555478917,0.287555478917
0.707945784384,0.214211737059,0.158581750868,0.197515570655,0.0852485536376,0.244012888664,0.0104885938193,0.218753082784,0.124813183888,0.220215325249,0.0866051439957,0.177410103358,0.108191383328,0.063924555381,0.165975676617,0.264907585465,0.220108878597,0.308210212841,0.24971712669,0.285712016933,0.285712016933
0.794328234724,0.214111536623,0.158479923771,0.197488403227,0.0852196494444,0.243987593854,0.0103214718828,0.218727532831,0.124753135679,0.220189260542,0.0864905232008,0.177360844975,0.108125939289,0.0638409590007,0.165971149855,0.264877415715,0.2111011695,0.308210171939,0.248463266665,0.28399880187,0.28399880187
0.891250938134,0.214021658054,0.158392655584,0.197466305369,0.0851952229484,0.243967113253,0.0101768529141,0.218706887551,0.124701605052,0.220168215535,0.0863926250584,0.177319408955,0.108069577548,0.0637692308671,0.165967197443,0.264849941184,0.202057462289,0.308210138898,0.247312338227,0.282407210387,0.282407210387
1.0,0.213941040083,0.158317867126,0.19744833128,0.085174580673,0.243950530791,0.0100517122023,0.218690205612,0.124657384624,0.220151223701,0.0863090126496,0.177284553697,0.108021038586,0.063707687486,0.165963746515,0.264824921271,0.192979164408,0.308210112206,0.246256174189,0.280929107836,0.280929107836
1.1220184543,0.213868730168,0.158253775508,0.197433711545,0.0851571364894,0.243937104649,0.00994343026302,0.218676726282,0.124619437952,0.220137504546,0.086237603408,0.177255234492,0.107979237317,0.0636548837815,0.165960733444,0.264802136822,0.183867706483,0.308210090643,0.24528720986,0.279556832597,0.279556832597
1.25892541179,0.213803873426,0.158198852079,0.197421820258,0.0851423950148,0.243926234132,0.00984973888582,0.218665834804,0.124586875381,0.220126427826,0.0861766178018,0.177230572357,0.107943238987,0.0636095794323,0.165958102678,0.264781388225,0.174724541484,0.308210073224,0.244398446047,0.278283178944,0.278283178944
1.41253754462,0.213745702686,0.158151786299,0.197412148275,0.0851299375738,0.243917432839,0.00976867428026,0.218657034396,0.124558933303,0.220117484638,0.0861245353906,0.177209827777,0.107912238397,0.0635707099339,0.16595580571,0.26476249367,0.165551143871,0.308210059153,0.24358341304,0.277101378863,0.277101378863
1.58489319246,0.213693529538,0.158111454708,0.19740428144,0.0851194103283,0.243910306924,0.00969853640774,0.218649923626,0.124534956324,0.220110264071,0.0860800572146,0.177192378606,0.107885541975,0.0635373617315,0.16595380019,0.264745287568,0.156349008694,0.308210047785,0.242836135836,0.276005083179,0.276005083179
1.77827941004,0.213646736289,0.158076894291,0.197397882873,0.0851105142424,0.243904537492,0.00963785369882,0.218644178114,0.124514381954,0.220104434339,0.0860420736118,0.177177701455,0.107862552331,0.063508750855,0.165952049138,0.264729619105,0.147119650674,0.308210038602,0.242151100752,0.274988342269,0.274988342269
1.99526231497,0.213604768728,0.158047279608,0.197392678553,0.0851029965983,0.24389986634,0.00958535245488,0.218639535746,0.12449672745,0.220099727553,0.0860096366912,0.177165356031,0.107842754935,0.0634842045676,0.165950520267,0.264715350924,0.137864603253,0.308210031184,0.241523223537,0.274045586648,0.274045586648
2.23872113857,0.213567129632,0.158021903182,0.197388445593,0.0850966438251,0.243896084406,0.00953993032102,0.218635784727,0.124481578525,0.220095927416,0.0859819367918,0.177154971951,0.107825706638,0.0634631456054,0.165949185387,0.264702357932,0.128585417612,0.308210025192,0.240947819067,0.273171607592,0.273171607592
2.51188643151,0.213533372922,0.158000158666,0.197385002702,0.085091275437,0.243893022423,0.00950063329536,0.218632753922,0.124468579651,0.220092859291,0.085958282356,0.17714623765,0.107811025779,0.0634450786444,0.165948019884,0.264690526199,0.119283661675,0.30821002035,0.24042057265,0.272361538014,0.272361538014
2.81838293126,0.213503098422,0.157981526404,0.197382202421,0.0850867389088,0.24389054334,0.0094666358083,0.218630305051,0.124457425725,0.220090382177,0.0859380827252,0.177138891047,0.107798383664,0.063429578681,0.165947002266,0.26467975197,0.109960919076,0.30821001644,0.239937512954,0.271610833693,0.271610833693
3.16227766017,0.21347594715,0.157965561054,0.197379924811,0.085082905346,0.243888536196,0.0094372234655,0.21862832638,0.12444785493,0.220088382229,0.0859208334352,0.177132711684,0.107787497216,0.0634162810577,0.165946113769,0.264669940753,0.10061878811,0.308210013281,0.239494986548,0.270915254983,0.270915254983
3.54813389234,0.213451597085,0.157951880972,0.197378072318,0.0850796658239,0.24388691115,0.00941177810135,0.21862672763,0.124439642592,0.220086767534,0.0859061036499,0.177127514121,0.107778122652,0.0634048729009,0.165945338011,0.264661006496,0.0912588806603,0.308210010728,0.239089634013,0.270270849098,0.270270849098
3.98107170553,0.213429759374,0.157940159104,0.197376565595,0.0850769282946,0.243885595463,0.00938976483557,0.218625435855,0.124432595914,0.22008546388,0.085893525424,0.177123142376,0.107770050031,0.063395085772,0.165944660686,0.264652870832,0.0818828211076,0.308210008667,0.238718367599,0.269673933004,0.269673933004
4.46683592151,0.213410174919,0.157930115189,0.197375340104,0.0850746149721,0.243884530245,0.00937072086607,0.218624392112,0.124426549458,0.220084411352,0.085882784529,0.177119465246,0.107763098558,0.0633866893599,0.165944069304,0.264645462393,0.0724922452181,0.308210007001,0.238378350354,0.269121076999,0.269121076999
5.01187233627,0.21339261132,0.157921509063,0.197374343354,0.0850726601232,0.243883667813,0.00935424576646,0.218623548778,0.124421361261,0.220083561576,0.0858736126159,0.177116372369,0.107757112537,0.0633794860687,0.165943552961,0.264638716188,0.0630887990156,0.308210005656,0.238066976682,0.268609088992,0.268609088992
5.6234132519,0.213376860129,0.157914134931,0.197373532651,0.0850710081997,0.243882969563,0.00933999308694,0.218622867373,0.124416909506,0.220082875495,0.0858657805197,0.177113770918,0.107751957894,0.0633733063717,0.165943102135,0.26463257303,0.0536741376387,0.308210004569,0.237781854247,0.2681349995,0.2681349995
6.3095734448,0.213362734383,0.157907816446,0.197372873267,0.085069612261,0.24388240424,0.00932766308419,0.218622316805,0.124413089664,0.220082321576,0.0858590925406,0.177111582813,0.107747519169,0.063368004826,0.165942708512,0.264626979022,0.0442499241838,0.308210003691,0.237520787172,0.267696047383,0.267696047383
7.07945784384,0.213350066394,0.157902402499,0.19737233696,0.0850684326397,0.243881946539,0.00931699642904,0.218621871952,0.124409812042,0.220081874361,0.0858533815585,0.177109742379,0.107743696935,0.063363456652,0.165942364836,0.264621885081,0.0348178285364,0.308210002982,0.237281760452,0.267289666297,0.267289666297
7.94328234724,0.213338705763,0.157897763608,0.197371900757,0.0850674358154,0.243881575972,0.00930776876071,0.218621512516,0.124406999676,0.220081513294,0.0858485048609,0.177108194375,0.107740405572,0.0633595547983,0.165942064768,0.264617246511,0.0253795261916,0.308210002409,0.237062925513,0.26691347188,0.26691347188
8.91250938134,0.213328517601,0.157893788823,0.197371545973,0.0850665934617,0.24388127595,0.00929978597409,0.218621222096,0.124404586525,0.220081221781,0.085844340579,0.177106892337,0.107737571351,0.0633562074234,0.165941802774,0.264613022608,0.0159366970672,0.308210001946,0.236862586847,0.266565249633,0.266565249633
10.0,0.213319380929,0.157890383075,0.19737125741,0.0850658816417,0.243881033044,0.00929288014148,0.218620987439,0.124402515922,0.220080986424,0.0858407846442,0.177105797184,0.107735130781,0.0633533357355,0.165941574024,0.264609176308,0.00649102430909,0.308210001572,0.236679189665,0.266242943504,0.266242943504
11.220184543,0.213311187248,0.157887464904,0.197371022709,0.0850652801275,0.24388083638,0.00928690598363,0.218620797839,0.124400739245,0.220080796405,0.0858377481887,0.177104876044,0.107733029189,0.0633508721383,0.1659413743,0.264605673858,-0.00295580690778,0.30821000127,0.236511308481,0.265944645125,0.265944645125
12.5892541179,0.213303839247,0.15788496451,0.197370831816,0.085064771826,0.243880677156,0.00928173781616,0.218620644645,0.12439921477,0.220080642989,0.0858351553255,0.177104101267,0.107731219494,0.0633487586403,0.165941199918,0.26460248452,-0.0124021105816,0.308210001026,0.236357636591,0.265668583709,0.265668583709
14.1253754462,0.213297249658,0.157882822084,0.197370676554,0.0850643422927,0.243880548244,0.00927726690744,0.218620520865,0.124397906698,0.220080519127,0.0858329412528,0.177103449597,0.107729661154,0.0633469454907,0.165941047663,0.264599580307,-0.0218462010871,0.308210000829,0.23621697636,0.265413116555,0.265413116555
15.8489319246,0.213291340212,0.157880986378,0.197370550272,0.0850639793215,0.243880443873,0.00927339919249,0.218620420853,0.12439678431,0.220080419125,0.0858310506346,0.177102901474,0.107728319259,0.0633453900079,0.165940914728,0.264596935729,-0.0312863943785,0.308210000669,0.23608823028,0.26517672015,0.26517672015
17.7827941004,0.213286040718,0.157879413483,0.197370447561,0.0850636725977,0.243880359372,0.00927005329508,0.218620340044,0.124395821249,0.220080338387,0.0858294362184,0.177102440444,0.107727163747,0.0633440555756,0.16594079866,0.264594527577,-0.0407210091898,0.308210000541,0.235970392731,0.264957981835,0.264957981835
19.9526231497,0.213281288225,0.157878065774,0.197370364022,0.085063413405,0.243880290957,0.00926715881639,0.218620274752,0.124394994898,0.220080273202,0.0858280576545,0.17710205267,0.107726168729,0.0633429107806,0.16594069732,0.264592334717,-0.0501483682313,0.308210000437,0.235862542399,0.264755592004,0.264755592004
22.3872113857,0.213277026278,0.157876911012,0.197370296075,0.0850631943778,0.243880235567,0.00926465485445,0.218620221996,0.12439428585,0.220080220574,0.0858268804873,0.177101726511,0.107725311915,0.0633419286739,0.165940608838,0.264590337901,-0.0595667993798,0.308210000353,0.2357638353,0.264568336822,0.264568336822
25.1188643151,0.21327320425,0.157875921574,0.197370240812,0.0850630092919,0.243880190721,0.00926248872319,0.21862017937,0.124393677454,0.220080178084,0.085825875295,0.177101452176,0.107724574109,0.0633410861358,0.165940531584,0.264588519604,-0.0689746368607,0.308210000285,0.235673498373,0.264395091413,0.264395091413
28.1838293126,0.213269776734,0.157875073791,0.197370195863,0.0850628528878,0.243880154413,0.0092606148442,0.218620144929,0.124393155422,0.220080143779,0.0858250169536,0.177101221433,0.107723938781,0.0633403633323,0.165940464133,0.264586863868,-0.0783702224212,0.30821000023,0.235590823579,0.264234813513,0.264234813513
31.6227766017,0.213266703013,0.157874347384,0.197370159304,0.0850627207206,0.243880125017,0.009258993788,0.218620117101,0.124392707495,0.220080116082,0.0858242840096,0.177101027353,0.107723391697,0.0633397432478,0.16594040524,0.264585356158,-0.087751906492,0.308210000186,0.235515162491,0.264086537542,0.264086537542
35.4813389234,0.213263946568,0.157873724974,0.197370129569,0.0850626090346,0.243880101217,0.00925759144452,0.218620094616,0.124392323154,0.22008009372,0.0858236581434,0.177100864111,0.107722920601,0.0633392112848,0.16594035382,0.264583983242,-0.0971180493352,0.30821000015,0.235445921321,0.263949369093,0.263949369093
39.8107170553,0.213261474653,0.157873191674,0.197370105385,0.085062514656,0.243880081948,0.00925637830558,0.218620076449,0.124391993371,0.220080075667,0.085823123712,0.177100726808,0.107722514939,0.0633387549203,0.165940308924,0.26458273307,-0.106467022179,0.308210000121,0.235382556353,0.263822479784,0.263822479784
44.6683592151,0.213259257897,0.157872734726,0.197370085714,0.0850624349027,0.243880066347,0.00925532884402,0.21862006177,0.124391710402,0.220080061091,0.0858226673573,0.177100611322,0.107722165622,0.0633383634108,0.165940269726,0.264581594667,-0.115797208333,0.308210000098,0.235324569753,0.263705102479,0.263705102479
50.1187233627,0.213257269965,0.157872343198,0.197370069715,0.0850623675083,0.243880053717,0.00925442097667,0.218620049909,0.124391467602,0.220080049322,0.0858222776731,0.177100514186,0.107721864824,0.0633380275397,0.165940235501,0.264580558042,-0.125107004291,0.308210000079,0.235271505724,0.263596526836,0.263596526836
56.234132519,0.213255487237,0.157872007725,0.197370056703,0.0850623105576,0.24388004349,0.00925363559975,0.218620040326,0.124391259269,0.220080039821,0.0858219449191,0.177100432484,0.107721605805,0.0633377394002,0.165940205618,0.264579614096,-0.134394820808,0.308210000064,0.235222946981,0.263496095169,0.263496095169
63.095734448,0.213253888532,0.157871720281,0.197370046119,0.0850622624322,0.243880035211,0.00925295618686,0.218620032583,0.124391080509,0.22008003215,0.0858216607784,0.177100363764,0.107721382764,0.0633374922089,0.165940179528,0.264578754543,-0.14365908396,0.308210000052,0.235178511515,0.2634031986,0.2634031986
70.7945784384,0.213252454854,0.15787147399,0.19737003751,0.0850622217646,0.243880028508,0.00925236844133,0.218620026327,0.124390927126,0.220080025957,0.0858214181488,0.177100305964,0.107721190702,0.0633372801466,0.165940156748,0.264577971837,-0.152898236182,0.308210000042,0.235137849625,0.263317273488,0.263317273488
79.4328234724,0.213251169168,0.15787126296,0.197370030509,0.085062187399,0.243880023081,0.00925185999536,0.218620021272,0.124390795516,0.220080020957,0.0858212109658,0.177100257348,0.107721025317,0.0633370982211,0.165940136859,0.26457725911,-0.162110737276,0.308210000034,0.235100641201,0.263237798108,0.263237798108
89.1250938134,0.2132500162,0.157871082143,0.197370024814,0.0850621583588,0.243880018687,0.00925142014978,0.218620017187,0.124390682588,0.22008001692,0.085821034051,0.177100216456,0.107720882904,0.0633369421496,0.165940119493,0.264576610103,-0.171295065403,0.308210000027,0.23506659323,0.263164289568,0.263164289568
100.0,0.213248982248,0.157870927213,0.197370020183,0.0850621338188,0.243880015129,0.00925103964896,0.218620013887,0.124390585691,0.22008001366,0.0858208829824,0.177100182062,0.107720760271,0.0633368082579,0.165940104331,0.264576019121,-0.180449718042,0.308210000022,0.235035437512,0.263096300953,0.263096300953
112.20184543,0.213248055028,0.157870794465,0.197370016415,0.0850621130817,0.243880012249,0.00925071048605,0.218620011221,0.124390502549,0.220080011029,0.085820753984,0.177100153133,0.107720654671,0.0633366933939,0.165940091092,0.264575480976,-0.189573212923,0.308210000018,0.235006928568,0.263033418667,0.263033418667
125.892541179,0.213247223522,0.157870680722,0.197370013351,0.085062095558,0.243880009917,0.00925042573445,0.218620009066,0.12439043121,0.220080008904,0.0858206438314,0.177100128801,0.107720563739,0.0633365948535,0.165940079534,0.264574990944,-0.198664088929,0.308210000014,0.234980841719,0.262975259972,0.262975259972
141.253754462,0.213246477851,0.157870583264,0.197370010859,0.0850620807499,0.243880008029,0.00925017940213,0.218620007325,0.124390369998,0.220080007189,0.0858205497715,0.177100108335,0.107720485438,0.063336510317,0.165940069442,0.264574544723,-0.207720906974,0.308210000012,0.234956971331,0.262921470706,0.262921470706
158.489319246,0.213245809153,0.157870499758,0.197370008832,0.0850620682366,0.243880006501,0.00924996630548,0.218620005919,0.124390317475,0.220080005804,0.0858204694531,0.177100091121,0.107720418012,0.0633364377943,0.165940060631,0.264574138397,-0.216742250844,0.308210000009,0.234935129204,0.262871723165,0.262871723165
177.827941004,0.213245209483,0.157870428208,0.197370007184,0.0850620576623,0.243880005263,0.00924978196031,0.218620004782,0.124390272407,0.220080004686,0.0858204008688,0.177100076643,0.107720359951,0.063336375578,0.165940052937,0.264573768399,-0.225726728008,0.308210000008,0.234915143098,0.262825714139,0.262825714139
199.526231497,0.213244671716,0.157870366902,0.197370005843,0.0850620487267,0.243880004261,0.00924962248739,0.218620003864,0.124390233738,0.220080003783,0.0858203423043,0.177100064464,0.107720309955,0.0633363222034,0.16594004622,0.264573431481,-0.234672970399,0.308210000006,0.234896855385,0.262783163095,0.262783163095
223.872113857,0.213244189461,0.157870314373,0.197370004752,0.0850620411758,0.24388000345,0.00924948453093,0.218620003122,0.124390200558,0.220080003055,0.0858202922956,0.177100054221,0.107720266903,0.0633362764141,0.165940040355,0.264573124685,-0.243579635154,0.308210000005,0.234880121808,0.262743810492,0.262743810492
251.188643151,0.213243756989,0.157870269364,0.197370003865,0.085062034795,0.243880002793,0.00924936518787,0.218620002523,0.124390172087,0.220080002466,0.085820249593,0.177100045606,0.107720229831,0.063336237132,0.165940035235,0.264572845319,-0.252445405331,0.308210000004,0.234864810352,0.262707416216,0.262707416216
281.838293126,0.21324336916,0.1578702308,0.197370003144,0.085062029403,0.243880002261,0.00924926194685,0.218620002038,0.124390147659,0.220080001991,0.0858202131289,0.177100038359,0.107720197908,0.0633362034324,0.165940030764,0.26457259093,-0.261268990581,0.308210000003,0.234850800208,0.262673758136,0.262673758136
316.227766017,0.213243021366,0.157870197756,0.197370002557,0.0850620248466,0.243880001831,0.00924917263536,0.218620001647,0.124390126698,0.220080001608,0.085820181992,0.177100032264,0.107720170419,0.063336174522,0.16594002686,0.264572359284,-0.27004912779,0.308210000003,0.234837980818,0.26264263076,0.26264263076
354.813389234,0.213242709474,0.157870169444,0.19737000208,0.0850620209963,0.243880001482,0.00924909537398,0.218620001331,0.124390108712,0.220080001298,0.0858201554041,0.177100027138,0.107720146748,0.0633361497201,0.165940023452,0.264572148349,-0.278784581682,0.308210000002,0.234826251014,0.262613843999,0.262613843999
398.107170553,0.213242429778,0.157870145184,0.197370001692,0.0850620177426,0.2438800012,0.0092490285369,0.218620001075,0.12439009328,0.220080001048,0.0858201327005,0.177100022825,0.107720126366,0.0633361284429,0.165940020476,0.264571956273,-0.28747414539,0.308210000002,0.234815518214,0.262587222015,0.262587222015
446.683592151,0.213242178955,0.157870124399,0.197370001376,0.0850620149931,0.243880000972,0.00924897071764,0.218620000869,0.124390080039,0.220080000846,0.0858201133137,0.177100019199,0.107720108814,0.0633361101895,0.165940017878,0.26457178137,-0.296116640986,0.308210000001,0.234805697701,0.262562602153,0.262562602153
501.187233627,0.213241954024,0.157870106588,0.197370001119,0.0850620126697,0.243880000787,0.00924892069949,0.218620000702,0.124390068677,0.220080000683,0.0858200967592,0.177100016148,0.1077200937,0.0633360945301,0.16594001561,0.264571622104,-0.304710919975,0.308210000001,0.23479671195,0.262539833962,0.262539833962
562.34132519,0.213241752312,0.157870091328,0.19737000091,0.0850620107064,0.243880000637,0.00924887742991,0.218620000567,0.124390058928,0.220080000551,0.0858200826233,0.177100013582,0.107720080685,0.0633360810962,0.165940013629,0.264571477077,-0.313255863756,0.308210000001,0.234788490023,0.26251877828,0.26251877828
630.95734448,0.213241571423,0.157870078253,0.19737000074,0.0850620090473,0.243880000516,0.00924883999838,0.218620000458,0.124390050563,0.220080000445,0.0858200705525,0.177100011424,0.107720069478,0.0633360695713,0.1659400119,0.264571345017,-0.321750384039,0.308210000001,0.234780967005,0.262499306386,0.262499306386
707.945784384,0.213241409207,0.157870067049,0.197370000602,0.0850620076453,0.243880000418,0.0092488076172,0.21862000037,0.124390043385,0.220080000359,0.0858200602452,0.177100009609,0.107720059828,0.0633360596843,0.16594001039,0.264571224764,-0.330193423234,0.308210000001,0.234774083498,0.262481299225,0.262481299225
794.328234724,0.213241263736,0.15787005745,0.19737000049,0.0850620064605,0.243880000338,0.00924877960496,0.218620000299,0.124390037226,0.22008000029,0.0858200514437,0.177100008082,0.107720051518,0.0633360512024,0.165940009071,0.264571115262,-0.338583954789,0.30821,0.234767785149,0.262464646677,0.262464646677
891.250938134,0.213241133282,0.157870049225,0.197370000398,0.0850620054594,0.243880000274,0.00924875537221,0.218620000242,0.124390031942,0.220080000234,0.0858200439281,0.177100006798,0.107720044362,0.0633360439259,0.16594000792,0.264571015551,-0.346920983508,0.30821,0.234762022223,0.262449246896,0.262449246896
1000.0,0.213241016294,0.157870042177,0.197370000324,0.0850620046134,0.243880000222,0.009248734409,0.218620000195,0.124390027407,0.220080000189,0.0858200375105,0.177100005718,0.1077200382,0.0633360376834,0.165940006915,0.264570924754,-0.35520354582,0.30821,0.23475674921,0.262435005683,0.262435005683
1122.0184543,0.213240911383,0.157870036139,0.197370000263,0.0850620038985,0.243880000179,0.0092487162742,0.218620000158,0.124390023517,0.220080000153,0.0858200320304,0.177100004809,0.107720032895,0.0633360323281,0.165940006038,0.264570842075,-0.363430710017,0.30821,0.234751924468,0.262421835915,0.262421835915
1258.92541179,0.213240817302,0.157870030965,0.197370000214,0.0850620032943,0.243880000145,0.00924870058619,0.218620000128,0.124390020179,0.220080000123,0.085820027351,0.177100004045,0.107720028326,0.0633360277339,0.165940005272,0.264570766788,-0.371601576451,0.30821,0.234747509894,0.262409657015,0.262409657015
1412.53754462,0.213240732933,0.157870026532,0.197370000174,0.0850620027838,0.243880000118,0.00924868701485,0.218620000103,0.124390017314,0.2200800001,0.0858200233551,0.177100003402,0.107720024391,0.0633360237925,0.165940004603,0.264570698232,-0.3797152777,0.30821,0.234743470622,0.262398394461,0.262398394461
1584.89319246,0.213240657273,0.157870022733,0.197370000142,0.0850620023524,0.243880000095,0.00924867527459,0.218620000083,0.124390014856,0.22008000008,0.0858200199431,0.177100002862,0.107720021003,0.0633360204113,0.165940004019,0.264570635805,-0.3877709787,0.30821,0.234739774749,0.262387979333,0.262387979333
1778.27941004,0.213240589423,0.157870019478,0.197370000115,0.0850620019879,0.243880000077,0.00924866511835,0.218620000067,0.124390012747,0.220080000065,0.0858200170295,0.177100002407,0.107720018086,0.0633360175106,0.165940003509,0.26457057896,-0.395767876836,0.30821,0.234736393085,0.262378347888,0.262378347888
1995.26231497,0.213240528578,0.15787001669,0.197370000094,0.0850620016798,0.243880000062,0.00924865633242,0.218620000054,0.124390010938,0.220080000052,0.0858200145416,0.177100002025,0.107720015574,0.0633360150221,0.165940003064,0.264570527197,-0.403705201999,0.30821,0.234733298918,0.262369441177,0.262369441177
2238.72113857,0.213240474013,0.1578700143,0.197370000076,0.0850620014195,0.243880000051,0.00924864873191,0.218620000044,0.124390009385,0.220080000042,0.0858200124172,0.177100001703,0.107720013411,0.0633360128873,0.165940002675,0.264570480063,-0.41158221662,0.30821,0.23473046781,0.262361204682,0.262361204682
2511.88643151,0.213240425081,0.157870012253,0.197370000062,0.0850620011995,0.243880000041,0.00924864215687,0.218620000035,0.124390008053,0.220080000034,0.0858200106031,0.177100001432,0.107720011548,0.0633360110558,0.165940002335,0.264570437142,-0.419398215657,0.30821,0.234727877396,0.262353587983,0.262353587983
2818.38293126,0.2132403812,0.157870010499,0.19737000005,0.0850620010137,0.243880000033,0.00924863646896,0.218620000029,0.12439000691,0.220080000028,0.085820009054,0.177100001205,0.107720009944,0.0633360094846,0.165940002039,0.264570398059,-0.427152526555,0.30821,0.234725507215,0.262346544453,0.262346544453
3162.27766017,0.213240341849,0.157870008996,0.197370000041,0.0850620008566,0.243880000027,0.00924863154848,0.218620000023,0.124390005929,0.220080000022,0.0858200077313,0.177100001013,0.107720008563,0.0633360081367,0.16594000178,0.264570362469,-0.434844509182,0.30821,0.234723338545,0.262340030968,0.262340030968
3548.13389234,0.213240306561,0.157870007708,0.197370000033,0.0850620007238,0.243880000022,0.00924862729188,0.218620000019,0.124390005087,0.220080000018,0.0858200066018,0.177100000852,0.107720007374,0.0633360069804,0.165940001554,0.264570330062,-0.442473555719,0.30821,0.234721354254,0.262334007651,0.262334007651
3981.07170553,0.213240274915,0.157870006604,0.197370000027,0.0850620006117,0.243880000018,0.00924862360959,0.218620000015,0.124390004365,0.220080000015,0.0858200056373,0.177100000717,0.107720006349,0.0633360059884,0.165940001357,0.264570300553,-0.450039090535,0.30821,0.234719538667,0.26232843762,0.26232843762
4466.83592151,0.213240246535,0.157870005659,0.197370000022,0.0850620005169,0.243880000014,0.00924862042412,0.218620000012,0.124390003745,0.220080000012,0.0858200048137,0.177100000603,0.107720005467,0.0633360051374,0.165940001185,0.264570273681,-0.457540570023,0.30821,0.234717877442,0.26232328677,0.26232328677
5011.87233627,0.213240221086,0.157870004849,0.197370000018,0.0850620004368,0.243880000012,0.00924861766845,0.21862000001,0.124390003214,0.220080000009,0.0858200041105,0.177100000507,0.107720004708,0.0633360044073,0.165940001035,0.264570249212,-0.46497748241,0.30821,0.234716357455,0.26231852356,0.26231852356
5623.4132519,0.213240198263,0.157870004154,0.197370000015,0.0850620003691,0.243880000009,0.00924861528458,0.218620000008,0.124390002758,0.220080000008,0.08582000351,0.177100000427,0.107720004054,0.0633360037809,0.165940000903,0.264570226931,-0.472349347546,0.30821,0.234714966699,0.262314118821,0.262314118821
6309.5734448,0.213240177797,0.15787000356,0.197370000012,0.0850620003119,0.243880000008,0.00924861322234,0.218620000006,0.124390002366,0.220080000006,0.0858200029972,0.177100000359,0.107720003491,0.0633360032436,0.165940000789,0.264570206642,-0.479655716654,0.30821,0.234713694187,0.26231004558,0.26231004558
7079.45784384,0.213240159443,0.15787000305,0.19737000001,0.0850620002636,0.243880000006,0.00924861143835,0.218620000005,0.12439000203,0.220080000005,0.0858200025593,0.177100000302,0.107720003006,0.0633360027827,0.165940000689,0.264570188167,-0.486896172069,0.30821,0.234712529866,0.262306278891,0.262306278891
